round,client_id,test_acc,test_loss,trust_score,is_malicious_detected,grad_norm,param_divergence,cosine_similarity,performance_variance,label_flip_score,predicted_trust,dp_epsilon,aggregation_method
7,13,0.9809523809523809,0.21849047399965027,0.9966755788536827,False,1.6346322298049927,0.0034996180999900426,computed,computed,computed,-1.0,0.0,median
7,10,0.9809523809523809,0.21849047399965027,0.9709806967458128,False,1.6346322298049927,0.0,computed,computed,computed,-1.0,0.0,median
7,12,0.9809523809523809,0.21849047399965027,0.8329989881278508,False,1.6346322298049927,0.016971198820772956,computed,computed,computed,-1.0,0.0,median
7,16,0.9809523809523809,0.21849047399965027,0.9064264637236793,False,1.6346322298049927,0.026430432001749677,computed,computed,computed,-1.0,0.0,median
7,9,0.9809523809523809,0.21849047399965027,0.9998246704597473,False,1.6346322298049927,0.0,computed,computed,computed,-1.0,0.0,median
7,5,0.9809523809523809,0.21849047399965027,0.9657751022438772,False,1.6346322298049927,0.04719885799913629,computed,computed,computed,-1.0,0.0,median
7,3,0.9809523809523809,0.21849047399965027,0.9954928466100161,False,1.6346322298049927,0.006438790557119733,computed,computed,computed,-1.0,0.0,median
7,2,0.9809523809523809,0.21849047399965027,0.9952172169541884,False,1.6346322298049927,0.0,computed,computed,computed,-1.0,0.0,median
7,4,0.9809523809523809,0.21849047399965027,0.9999407893809079,False,1.6346322298049927,0.0,computed,computed,computed,-1.0,0.0,median
7,15,0.9809523809523809,0.21849047399965027,0.9922315975688549,False,1.6346322298049927,0.002472711667121974,computed,computed,computed,-1.0,0.0,median
7,14,0.9809523809523809,0.21849047399965027,0.9645075569152831,False,1.6346322298049927,0.0,computed,computed,computed,-1.0,0.0,median
7,17,0.9809523809523809,0.21849047399965027,0.9974972299098968,False,1.6346322298049927,0.0,computed,computed,computed,-1.0,0.0,median
7,0,0.9809523809523809,0.21849047399965027,0.9957268437772988,False,1.6346322298049927,0.0,computed,computed,computed,-1.0,0.0,median
7,1,0.9809523809523809,0.21849047399965027,0.9996153301250934,False,1.6346322298049927,0.0,computed,computed,computed,-1.0,0.0,median
7,11,0.9809523809523809,0.21849047399965027,0.9974806202906483,False,1.6346322298049927,0.0,computed,computed,computed,-1.0,0.0,median
8,17,0.9809523809523809,0.19615535386695138,0.999249168972969,False,1.196561336517334,0.0,computed,computed,computed,0.3694389671802455,0.0,median
8,18,0.9809523809523809,0.19615535386695138,0.9999451816757321,False,1.196561336517334,0.0,computed,computed,computed,0.3361056338469121,0.0,median
8,1,0.9809523809523809,0.19615535386695138,0.849942299518764,False,1.196561336517334,0.0,computed,computed,computed,0.3361056338469121,0.0,median
8,5,0.9809523809523809,0.19615535386695138,0.983008508841015,False,1.196561336517334,0.009605745474497477,computed,computed,computed,0.37868157246726375,0.0,median
8,3,0.9809523809523809,0.19615535386695138,0.9880961079991171,False,1.196561336517334,0.015073922834125297,computed,computed,computed,0.3627723005135788,0.0,median
8,15,0.9809523809523809,0.19615535386695138,0.9976694792706564,False,1.196561336517334,0.0,computed,computed,computed,0.31266663679371126,0.0,median
8,7,0.9809523809523809,0.19615535386695138,0.8404084453328385,False,1.196561336517334,0.15467658730292094,computed,computed,computed,0.3257940914224953,0.0,median
8,11,0.9809523809523809,0.19615535386695138,0.9876346357700659,False,1.196561336517334,0.01658507188161214,computed,computed,computed,0.3627723005135788,0.0,median
8,16,0.9809523809523809,0.19615535386695138,0.9719279391171037,False,1.196561336517334,0.0,computed,computed,computed,0.3826338189266444,0.0,median
8,8,0.9809523809523809,0.19615535386695138,0.9998770883083343,False,1.196561336517334,0.0,computed,computed,computed,-1.0,0.0,median
8,10,0.9809523809523809,0.19615535386695138,0.9912942090237438,False,1.196561336517334,0.0,computed,computed,computed,0.3627252593128638,0.0,median
8,12,0.9809523809523809,0.19615535386695138,0.9498996964383551,False,1.196561336517334,0.0,computed,computed,computed,0.3527723005135788,0.0,median
8,6,0.9809523809523809,0.19615535386695138,0.9993320532441139,False,1.196561336517334,0.0,computed,computed,computed,-1.0,0.0,median
8,9,0.9809523809523809,0.19615535386695138,0.9999474011379241,False,1.196561336517334,0.0,computed,computed,computed,0.3361056338469121,0.0,median
8,19,0.9809523809523809,0.19615535386695138,0.9890081309721378,False,1.196561336517334,0.0,computed,computed,computed,0.3727723005135789,0.0,median
9,17,1.0,0.18794888064224657,0.9997747506918906,False,1.2051211595535278,0.0,computed,computed,computed,0.2977909789440198,0.0,median
9,11,1.0,0.18794888064224657,0.9046831338438561,False,1.2051211595535278,0.13086750983880513,computed,computed,computed,0.4204526560583634,0.0,median
9,7,1.0,0.18794888064224657,0.9138164407927643,False,1.2051211595535278,0.054722989724410406,computed,computed,computed,0.39737133140728226,0.0,median
9,13,1.0,0.18794888064224657,0.9990026736561048,False,1.2051211595535278,0.0,computed,computed,computed,0.17578888219541633,0.0,median
9,0,1.0,0.18794888064224657,0.9936015204051261,False,1.2051211595535278,0.007309332468662305,computed,computed,computed,0.2959105814493962,0.0,median
9,9,1.0,0.18794888064224657,0.9999842203413771,False,1.2051211595535278,0.0,computed,computed,computed,0.2977909789440198,0.0,median
9,4,1.0,0.18794888064224657,0.9999822368142723,False,1.2051211595535278,0.0,computed,computed,computed,0.2977909789440198,0.0,median
9,8,1.0,0.18794888064224657,0.9509936195409705,False,1.2051211595535278,0.0699564385021855,computed,computed,computed,0.3918687882581067,0.0,median
9,1,1.0,0.18794888064224657,0.9549826898556291,False,1.2051211595535278,0.0,computed,computed,computed,0.2977909789440198,0.0,median
9,5,1.0,0.18794888064224657,0.9949025526523044,False,1.2051211595535278,0.0,computed,computed,computed,0.3005521886912624,0.0,median
9,2,1.0,0.18794888064224657,0.9985651650862565,False,1.2051211595535278,0.0,computed,computed,computed,0.14358412351240024,0.0,median
9,16,1.0,0.18794888064224657,0.9740783817351311,False,1.2051211595535278,0.025,computed,computed,computed,0.1890714049443368,0.0,median
9,19,1.0,0.18794888064224657,0.9967024392916413,False,1.2051211595535278,0.0,computed,computed,computed,0.13349472986622082,0.0,median
9,15,1.0,0.18794888064224657,0.9993008437811969,False,1.2051211595535278,0.0,computed,computed,computed,0.21754274994253175,0.0,median
9,3,1.0,0.18794888064224657,0.961992254917174,False,1.2051211595535278,0.049195110689372885,computed,computed,computed,0.35045473092501356,0.0,median
10,4,1.0,0.16314977821286808,0.9999946710442816,False,1.2515555620193481,0.0,computed,computed,computed,0.29126828123124227,0.0,median
10,9,1.0,0.16314977821286808,0.9999952661024131,False,1.2515555620193481,0.0,computed,computed,computed,0.29126828123124227,0.0,median
10,1,1.0,0.16314977821286808,0.9864948069566887,False,1.2515555620193481,0.0,computed,computed,computed,0.29126828123124227,0.0,median
10,15,1.0,0.16314977821286808,0.999790253134359,False,1.2515555620193481,0.0,computed,computed,computed,0.31136715392504305,0.0,median
10,7,1.0,0.16314977821286808,0.9655148831514659,False,1.2515555620193481,0.012328641551947595,computed,computed,computed,0.2302791846818147,0.0,median
10,5,1.0,0.16314977821286808,0.9984707657956913,False,1.2515555620193481,0.0,computed,computed,computed,0.29300330697338983,0.0,median
10,16,1.0,0.16314977821286808,0.9922235145205393,False,1.2515555620193481,0.0,computed,computed,computed,0.2658769324114486,0.0,median
10,2,1.0,0.16314977821286808,0.999569549525877,False,1.2515555620193481,0.0,computed,computed,computed,0.2799239946036131,0.0,median
10,18,1.0,0.16314977821286808,0.9999835545027196,False,1.2515555620193481,0.0,computed,computed,computed,0.29126828123124227,0.0,median
10,3,1.0,0.16314977821286808,0.868335600415175,False,1.2515555620193481,0.17180296579996746,computed,computed,computed,0.3085909405776623,0.0,median
10,12,1.0,0.16314977821286808,0.9642066432333511,False,1.2515555620193481,0.029661808140221856,computed,computed,computed,0.2928495139005043,0.0,median
10,17,1.0,0.16314977821286808,0.9999324252075672,False,1.2515555620193481,0.0,computed,computed,computed,0.29126828123124227,0.0,median
10,8,1.0,0.16314977821286808,0.9852980858622911,False,1.2515555620193481,0.0,computed,computed,computed,0.3279608076296632,0.0,median
10,14,1.0,0.16314977821286808,0.9893522670745849,False,1.2515555620193481,0.0,computed,computed,computed,-1.0,0.0,median
10,0,1.0,0.16314977821286808,0.9980804561215377,False,1.2515555620193481,0.0,computed,computed,computed,0.30830531826827934,0.0,median
11,2,1.0,0.15221445438440773,0.9823708648577631,False,1.3555413484573364,0.025,computed,computed,computed,0.32481654211337796,0.0,median
11,6,1.0,0.15221445438440773,0.9997996159732341,False,1.3555413484573364,0.0,computed,computed,computed,0.3037134325791001,0.0,median
11,16,1.0,0.15221445438440773,0.9888110578269005,False,1.3555413484573364,0.012651423613230387,computed,computed,computed,0.32481654211337796,0.0,median
11,4,1.0,0.15221445438440773,0.9999984013132844,False,1.3555413484573364,0.0,computed,computed,computed,0.31081210510771046,0.0,median
11,17,1.0,0.15221445438440773,0.9999797275622702,False,1.3555413484573364,0.0,computed,computed,computed,0.31081210510771046,0.0,median
11,1,1.0,0.15221445438440773,0.9959484420870066,False,1.3555413484573364,0.0,computed,computed,computed,0.31081210510771046,0.0,median
11,13,1.0,0.15221445438440773,0.9997008020968314,False,1.3555413484573364,0.0,computed,computed,computed,0.31081210510771046,0.0,median
11,12,1.0,0.15221445438440773,0.9892619929700053,False,1.3555413484573364,0.0,computed,computed,computed,0.3037134325791001,0.0,median
11,19,1.0,0.15221445438440773,0.9990107317874923,False,1.3555413484573364,0.0,computed,computed,computed,0.37557133832520795,0.0,median
11,3,1.0,0.15221445438440773,0.7467426197818363,True,1.3555413484573364,0.30536865763245163,computed,computed,computed,0.33829539031225747,0.0,median
